API,LATERAL_LENGTH_BLEND,PROP_PER_FOOT,WATER_PER_FOOT,GOR_30,GOR_60,GOR_90
42461396140000,7267,1213.478,875.9042,1753.763800602208,1823.686363798071,1728.4548825710751
42329393140000,6903,1251.578,1930.168,1711.998161201348,1709.540145034521,2080.127073773385
30025420090100,4519,929.368,702.1135,1161.205335089741,1172.295888583103,1231.2460468058189
42173369410000,7777,1123.687,861.306,2638.721947508558,2210.412815773259,2356.105972722997
42389345420000,4811,1276.129,1148.583,7688.002994572336,6411.200153558232,5781.334770814495
42389336820000,4084,1242.062,1151.18,2374.846876276031,2236.707633068426,2232.615848792592
42301325560000,4118,1328.442,853.5256,3366.243581048348,3639.835117650426,3881.0124521852363
42301325990000,4682,2460.915,2485.36,3396.3489752491882,3054.605023662176,3056.632285919884
42329389120200,4142,1118.473,1087.093,1252.819067145053,1345.313601127554,1399.029174302838
42383389840000,7385,612.7332,990.1336,2009.496868054152,2108.545034642032,2224.646630986688
42227384300000,7048,1367.842,234.2236,565.9390289800521,616.878441338415,667.779920661053
33053057410000,9022,415.5503,272.0721,807.878712563688,904.703945013245,845.2816758185879
33053051720000,10091,384.5728,336.4946,1354.622190582731,1246.253848785494,1086.989232143696
33053051910000,9455,371.4879,228.8368,1931.9013716262411,1400.060024009603,1404.370323984047
33053050680000,9576,367.0833,243.0223,1825.4731280585502,1815.3605424436041,1893.3307870223011
33105031280000,9391,435.1534,3.3682980000000002,2459.203701107528,2511.966276856132,2441.104273849154
35051239010000,6615,932.0704,2357.018,1420.316814416509,1454.651290845303,1472.4204696400022
33105032670000,9532,361.981,845.9787,1681.630488313065,1632.057509228676,1650.716274017244
33053043610000,9019,474.4786,6.869013000000001,1319.071022453502,1314.034898750538,1266.185940693325
42389341990000,3816,1019.1,962.1622,2955.763130066972,3105.068655704356,3165.68863476778
42301321040000,4380,973.1053,742.6907,1552.533416226297,1294.476419551584,1566.458333333333
42173363390000,6527,1183.2,1429.094,2389.3282428870098,2324.3216029804153,2522.3185028762828
42235354950000,5082,916.7819999999999,859.9791,3265.232254172531,4776.62009629805,4981.545119002163
42383388120200,6852,2278.225,1951.432,1074.235000462235,1148.665611526496,1207.283488840478
42329393650000,7118,997.3161,1577.1,937.719969395562,949.59635253273,962.570108395571
42105422420000,7322,2036.13,,1024.661101324959,848.513711949835,789.8828101996339
42301320370000,4564,1511.894,1417.214,6098.891151844308,6655.932495264336,6323.522758121436
42475365280000,4725,712.9431,441.6539,1144.6490360850219,1112.205128205128,1491.237170699173
42317401510000,7252,1323.757,1320.944,,,
42475366380000,4761,1361.174,32.11013,,,
42383385380000,5579,2040.655,1218.701,1235.909702496636,1425.2894033837931,1480.454052675212
42475367660000,8626,1527.889,1388.005,5645.505455247658,6007.2934359076835,6021.528821524587
42461398770000,7330,1500.2910000000002,1840.911,4134.333788085493,4154.940225865897,4267.746913580246
33105031270000,9211,366.1146,3.051352,2260.89084679393,2319.7960618846687,2346.9053894392428
05123401670000,5372,,,2183.507069873051,2219.851202491493,2155.81907373788
33053052540000,9594,398.0041,365.5696,2154.0070691769447,2113.1544379808593,2054.5047216629323
33053061630000,10695,366.3954,226.0429,1002.645940135604,957.0364663585001,912.763477230598
33105036170000,9472,428.9417,59.704209999999996,657.4578633886699,663.260992108229,722.9579946569651
33053050530000,8547,304.6101,400.0419,2303.513770180436,2452.330004755111,2510.07110860508
33025023920000,10220,363.5233,233.8205,1085.50393217692,1033.70547128004,980.784544541771
33105033520000,9595,335.7734,320.649,1404.312043584096,1502.146631439894,1906.95178335535
33061031960000,9719,925.8431,675.14,2045.0072886297369,2092.2479649342513,1816.513145752588
35011234930000,4358,1428.405,1539.175,102975.91888466412,107470.54473749077,110579.55821789593
35017246750000,4633,1426.1529999999998,1494.7420000000002,7649.26283117171,4088.883621711305,2967.467262992667
35137271370000,5007,870.5898,1091.774,31152.670741429713,31299.639580602885,33756.76615473776
35137271400000,4879,764.8748,802.6873,9595.853342480372,9600.626377450413,9839.217284957196
33053050660000,9750,575.9726,403.2028,1924.134514151235,2431.105271801609,2442.260831038956
05123383170000,3853,1292.2,866.9404,2250.910149992718,2222.70901788974,2088.6269481159993
05123380960000,5058,1029.911,816.0153,6779.99720631373,7086.705202312138,7410.523221634332
05123391940000,9136,883.6848,1189.896,2624.130631992742,2564.770980633261,2747.813540510543
05123390890000,4135,,,1916.032148900169,2294.43938012762,2570.154009559214
33025017700000,9327,205.6073,133.7903,479.79926852088096,533.368519821721,515.196770938446
33053050500100,8581,396.8455,339.2696,2687.116564417177,2861.765339737077,2949.6696843650593
35073249810000,10023,1512.469,857.6549,2262.302524060286,2241.774509335752,2234.006896773985
35073249950000,4363,767.5142,2286.79,3411.199783579061,3688.1758553447967,3867.0763953405267
33053064000000,9474,780.7953,413.3171,2028.9626119010002,2038.8904333858459,2133.484006365166
05123390020000,6081,857.9778,1197.862,8850.611531741408,9124.643423137875,9048.75512995896
33025020290000,9454,209.1676,164.0381,299.87325728770503,216.926807091983,268.153138701743
05123379370100,4058,,,3346.243881676952,4064.9687458438625,4027.508682142204
05123394290000,4751,760.3153,1142.27,2037.333333333333,2228.45744680851,2320.923135609383
33105036890200,8999,405.846,767.2057,936.760955251565,842.807696820368,775.103808545787
33053062360000,9743,1012.535,540.4526,1347.804665990436,1344.149482688585,1332.654373927958
05123400880200,3659,1034.038,1398.251,17313.453536754507,17298.01324503311,17770.755222281736
05123364870000,4283,849.2415,574.6002,2328.182941903584,1968.422382215485,1795.059086256629
05123400820000,7306,788.9774,534.9268,1276.868642193719,1233.9928720658709,1221.433837080722
49021212470000,8627,2391.597,1441.0970000000002,454.680977936791,484.513610787245,502.00109150445604
33105036860000,8996,406.5944,590.1677,1131.488757000752,653.4195933456559,464.456677836285
33105030570100,9745,310.3561,210.2926,1235.455974842767,1334.518496104092,1205.086861541662
05123410000000,4610,576.4642,810.1368,3277.6806134804247,3493.2140420047,3564.148779288874
05123415370000,9263,903.9597,816.1335,3414.65867844492,3621.871803188702,3957.559428265688
33053054400100,9138,180.7078,400.3247,1317.99311014928,1167.251490098058,1159.049360146252
05123393930000,4215,937.3231,576.9964,1775.276214300604,1694.256348246674,1869.7559115179251
33061025000100,9857,169.5826,158.8357,1095.600409997634,1043.125912028351,1022.503916820965
33025015210000,9816,1006.35,634.4142,800.021634875419,800.019455252918,807.434645985157
35073248930000,4882,751.3585,2241.587,2133.574490889603,2442.745512143611,2139.529418676379
05123360870000,4341,1042.243,626.3107,2659.44845456228,2578.654527061203,2229.083858458555
42301321190000,3613,559.9688,446.8027,952.7389103899969,1033.358811967678,1101.106726149622
42227380520100,7325,1451.755,1499.6629999999998,656.714354827562,384.96130940323195,304.900566032024
42235357610000,7189,2367.677,2141.3289999999997,1293.71999608112,1215.642746515229,1239.1754749446918
42329395520000,6885,1997.132,1566.1270000000002,1744.311055366421,1381.103049479024,1264.089368645663
42389337270000,4223,1107.136,1054.867,1173.2180799690939,1334.376120181184,1500.0
42329399840000,9811,1020.197,1216.981,1418.0951031779762,1315.23048900098,1356.6242813378649
42495336790000,4140,1530.283,1801.1070000000002,801.2525109299299,922.2732086127769,903.5558493060139
42383385230000,7367,1145.747,1451.815,9613.77708978328,9399.416605896447,9625.32517214996
42383384150000,7121,1297.964,1278.417,675.825938201646,616.7559943582511,593.7078840970349
42461395610000,5072,1686.3370000000002,1688.358,2117.328400607782,2147.201855454137,2179.479735222389
42475369250100,6715,1336.6429999999998,1219.313,4621.985417835109,5420.740882275669,5588.276474404944
42461388790000,5160,1509.1029999999998,1686.1770000000001,2911.937377690802,2832.0379146919427,2867.616111192678
42329399070000,7567,1332.384,1539.7379999999998,,,
42109326110000,9497,962.673,1186.0810000000001,12539.253705618752,12558.089944174231,12237.966654584996
33053047860000,8441,963.635,485.2353,1000.0,1000.0,1000.301557241595
33053059000000,9764,510.1535,587.3598,1039.265374366476,1137.923942329446,1204.26778621804
05123370420000,4305,1364.642,586.4975,2319.3504736129903,2641.2305899005028,2918.543814029261
35073249980000,4209,78.08138000000001,2661.95,5073.101490418736,4214.151298456906,4028.1473899692933
33105032220000,10256,303.9008,193.0751,1228.087324861518,1217.8979258914,1198.411948199262
33089008470000,9812,296.8051,240.8643,335.31112883925,329.897945481401,433.18500359721804
05123391570000,4624,873.2297,1255.876,2696.502732240437,2971.463266545233,3083.15602066959
33105035810000,9521,333.2274,256.3768,1815.242105263157,2111.637856275654,2359.392789373814
35017246590100,10121,1399.961,1086.057,2798.626373626373,2964.4620739901234,3096.008176025009
33105038490000,6762,656.9525,890.3615,1656.3807366864828,1793.604549124223,1991.398022349063
33105037770000,9336,440.4086,770.5611,1391.647509578544,1385.848200786211,1316.650029258889
35051237500000,9468,1055.515,2314.776,4704.151071793126,4927.113702623907,4969.36764977526
05123365630000,9252,1407.654,732.5778,1811.6329704510101,1823.9618517782628,1778.5221042006008
49021215690000,9739,1326.911,827.1182,705.357625560901,729.300196206671,863.439859910255
05123395740000,9586,,,1438.7950036737689,1449.7634718222948,1465.6294452347079
33061031300000,7166,454.3717,460.5121,1449.684895303923,1378.338357395949,1400.648735330563
33023010110000,9522,371.3151,675.9049,1456.2197092084,1614.693799560523,1605.650566936039
05123380570000,3468,910.2534,1311.069,2218.7782513237757,2608.045187390275,2675.431251046725
33105031390100,10042,374.8599,223.07299999999998,1004.8975957257339,834.056487924682,870.8181051447839
42109327650000,4512,1366.365,1487.229,12205.914972273567,12388.251582278479,12760.882396340565
42383388200000,6580,1123.525,454.5068,1883.207136189191,1853.85940359565,1865.210318382523
30025421930000,4544,1556.059,1036.941,891.69647022236,1008.2901052019189,1113.646113646113
42003471100000,4150,199.7256,239.4567,585.648904870872,554.239279420403,503.074585835202
42317395220000,9151,1129.92,927.0880000000001,661.119515885022,737.1842343454289,757.13305898491
42383393060000,5549,1147.8410000000001,1431.83,3252.558699578567,3640.783552457425,3826.7039639762565
42461388830000,9232,1127.9189999999999,1099.312,731.8594420003341,733.7322363500369,815.727934789871
42461400550000,5008,2829.315,839.3185,2267.41251108534,1850.449542706557,1563.96520937734
42461395000000,9912,979.6431,942.7194,1263.240518879616,1290.1568920433322,1319.314641744548
30015386120000,4365,1801.7720000000002,996.5981,2390.34301422254,2243.305663408756,2275.678379392272
42461389090000,4682,1148.492,1166.103,1022.491786707101,997.4310438074631,1027.50363208256
42317401460000,8933,1230.563,1235.151,741.4190747524079,745.4170811425321,775.148940326203
42235355760000,8795,899.9301,1005.99,2684.218967176307,3082.8343969998023,3390.559679748663
42475366470000,4229,535.5073,454.8851,1472.749073468497,1505.5197792088309,1525.9460322529128
42383385730100,6421,1215.64,1338.0870000000002,4431.840938349306,4903.440525587827,5747.236218695946
42235357500000,7612,1148.724,1111.2089999999998,2084.091059932302,2631.803721619383,3132.805104652385
42461400650000,9782,1002.923,1594.168,1351.296164772727,1335.136017156577,1355.834464043419
33053057380000,9772,398.9252,289.0656,1141.679919040046,1075.2840909090899,975.669899720532
33053051210000,6935,431.1658,382.9427,1047.532693984306,715.240762489836,583.231986358906
33105034770100,10747,418.8263,887.7981,1983.2188573212609,1895.3186467348542,1369.891554036006
33053051990000,9118,393.0564,286.17400000000004,872.409078479628,851.210209246782,845.520212900773
33105027210100,4662,360.4092,260.5939,701.7846862406441,667.218332272437,627.327892864616
33053058230000,4543,384.2577,407.48199999999997,1428.3042709123072,1431.072868403634,1403.242102427086
05123398000000,3636,946.3718,843.3191,4268.834184858337,4578.647064870977,4849.402843601895
33053049310000,9875,575.7895,467.4583,1942.665132893382,1530.969907906489,1408.5323393274068
33025021900000,9587,302.2338,243.9784,368.47165602645896,506.60210028435404,569.314236111111
33105031580000,10211,398.8559,748.9192,715.03547477889,602.511316267294,625.7398830493009
05123378680000,7360,,,2752.9705148892467,2848.063825647013,3027.960435431286
35017246110000,4670,760.8701,1190.191,41450.11449133137,38547.366621067034,37519.20067413025
33105031050000,9595,361.8937,848.5677,861.4940686117341,901.1001539075411,872.352967850179
33025024010000,9097,486.7698,366.7693,908.8110452912911,752.0266518600771,713.6917594262829
35051238390000,4324,957.5512,1891.259,2902.971358554143,2863.10579500928,3043.782136149511
33025019630000,9259,482.7734,931.4960000000001,802.984072740587,886.1191074089951,923.1828423600101
35051237980000,4360,1558.999,1146.988,183654.63917525773,165845.45454545453,150015.66579634463
35017246430000,4545,1387.094,1484.819,30419.52425084955,31799.71193764297,33760.34008821837
05123376600000,5496,606.0792,543.8744,2737.218045112781,2942.2488266104338,3015.7461356960557
35017246200000,4690,741.5234,1167.912,55339.46078431373,51500.0,57282.073969208985
33105027310000,9167,326.1471,209.2481,602.554609403924,825.0382198063519,745.323741007194
35073250290000,6950,89.02893,342.9792,845.423412204234,616.158025694409,605.0367524223179
05123392470000,9248,,,4050.373988704014,4971.570998469966,5049.327200329534
05123376720000,6429,830.5038,793.2051,4049.083247921649,4168.80745908587,4366.054738053012
33089008170000,8849,299.375,215.9377,574.725605172154,464.577158864845,470.320720506494
05123377100000,4205,1012.81,662.4678,3089.634146341463,3839.017458384084,3510.5709765568813
33023011520000,9534,252.7806,213.5368,1522.544283413848,1015.8617183528211,916.1732851985549
35137273860000,10194,1072.441,775.8343,5376.194076008521,5641.668583697569,5875.432525951556
05123392700000,4780,1204.618,809.5414,2299.4149363313063,2838.5362980415252,3258.842170788297
33061029970100,8279,762.7418,491.0265,1478.920053647442,1190.889370932754,1035.295899818218
05123372240000,4127,882.7029,634.5107,2387.243483083749,2524.324324324324,2716.834332722136
05123390930000,4658,464.3684,787.2576,3309.0140460930043,3233.076499724821,3420.0187090739
33053054820100,1738,238.9686,187.2617,1490.1953347240649,1760.227463589029,1865.3651261066598
35051237840000,3217,599.2048,1380.035,1251.923720307795,1286.170941471953,1300.996796012815
05123384090000,5681,536.8068,814.9048,2534.388956557044,2826.225128960943,2949.757909398421
05123386190000,3687,785.4972,931.5321,1299.561177077955,1157.435730556459,1239.320534727108
33053057500000,9726,375.9008,395.9689,1180.494562944374,1236.8720199564239,1278.2695779036121
05123370330000,4598,739.0017,773.4089,3282.524881197883,3201.009782265698,3312.067229006672
33061029520000,8682,283.8137,187.6037,955.114822546972,965.959124663205,1039.754077007242
33105037310000,9469,400.3235,726.3084,1127.052863796061,1094.083264971287,1043.084824522072
05123371050000,4149,566.4572,908.9294,2881.6971533715773,3261.888352860096,3414.330779630464
05123377880000,4263,566.1122,1138.997,1596.022930849158,1542.4169667867138,1445.020746887966
05123370380000,4263,785.7724,451.0002,5767.268862911795,5887.163848073191,6051.49090909091
05123412540000,6713,650.1146,941.5609,1768.450564855281,1665.7853875529809,1894.761165945928
05123385890000,4096,1014.2389999999999,580.2948,1614.7576519552579,1824.973534304582,2095.047270746605
05123388800000,4215,1028.122,588.5662,3195.447520022481,2457.3250364907417,2344.142634916836
35017246890000,4962,1312.474,1365.5929999999998,24430.617283950614,42189.97711119142,55641.36690647482
35137271780000,7767,758.0255,1897.658,49967.42537821998,55997.86847714533,58365.265253542566
35051238540000,4571,906.0789,2083.396,1653.860640301318,1624.37112054884,1585.9323158593231
33105033710000,5969,337.6414,297.0988,2088.2435702628172,1927.759877904018,1839.800760609834
33105034750000,9187,654.8842,571.1376,1928.853131408739,1943.375295422755,1979.569780009064
33105034710000,7991,410.2361,336.3045,2056.03448275862,2237.20040508608,2112.426408084878
33053053470000,4839,766.7719,798.495,1588.22359259996,1571.707265633238,1474.7632920611788
35017246040000,4885,804.8105,1186.115,20730.544993662865,20272.90310102508,21087.874209084894
05123364860000,4267,,,1825.606231938685,1606.083755816376,1632.099805232405
05123389650000,4033,,,4437.576499388004,4938.603289417032,5325.345866154762
49021210910000,9021,1420.418,908.9687,680.988071360709,646.261056017153,552.6687598116159
05123374760000,4150,1015.293,738.2071,876.1046761046761,1077.111583074661,1131.2846740638001
33061037270100,2889,367.9696,235.1154,1186.2071371263119,1134.1103995390781,1124.7895481177181
49021210890000,9307,1395.369,1001.847,625.911538199413,610.180948419301,639.431078831895
33025024150000,9012,360.3026,505.4537,634.555870152103,651.573157315731,636.440871809953
05123376270000,3405,985.4261,567.1287,871.29973474801,936.826203392158,968.532986111111
33025025120000,9646,435.9219,1069.866,428.256928256928,420.916818457802,419.727126020832
49021210260000,9004,1299.222,847.0107,635.171034075628,721.7329207331579,729.3499299730901
05123391350000,4933,473.5431,798.5261,2755.9130913091303,2323.718202710198,2436.844479530844
05123389380000,4217,,,2443.06131857999,2554.366382140512,2815.9084061464287
33105037230000,9266,375.5239,233.0752,1636.414644410155,1493.2612943099798,1693.8765739455162
33053060710000,9505,427.1875,326.1827,2425.4047155236112,2387.240177820497,2652.737199350745
33053062840000,9714,430.8848,291.2852,1365.279820084767,1365.279820084767,757.78962024101
33025028470000,8390,755.7287,511.0859,663.381970233047,641.593870237957,667.664136912341
35073250970000,10140,1585.717,870.9697,2559.198685343141,2769.065096039734,3010.504902287734
05123362080000,4041,672.2116,646.8951,3017.4796071250203,2948.839926556501,2900.927708734465
05123377650000,5735,833.385,769.4226,4345.047401111474,4152.2618609783,3825.603330514538
05123362250000,6441,887.362,1217.9389999999999,2069.9668540135463,2215.663839021503,2223.576774778861
05123376000000,4004,876.5356,677.1851,2910.38975882958,3463.556641748131,3797.221912306147
05123368880000,4194,821.5553,1194.745,4141.2598250857955,4373.775300674683,4393.44196660928
05123379890000,7508,724.8195,687.9767,2152.202166064981,1412.5512839993921,1209.065090129252
05123373690000,3922,1081.2069999999999,788.4037,923.587549786104,982.310646294631,1036.6582465652139
05123383240000,5131,531.7352,844.6010000000001,3338.159649457039,3559.197840339375,3950.390257856237
05123371880000,5657,348.0186,348.0005,6060.153185129832,6435.176603851302,6688.407485053187
05123411800000,4289,,,2048.615384615384,2272.711436286037,2449.290423148118
05123386320000,8822,873.8177,1236.139,3318.1018043127474,3348.6925515055464,3678.026164250066
33053056600000,9535,344.8708,230.8728,2199.394280884631,2200.098605437385,2200.098605437385
05123390490000,9082,946.7059,674.5439,2157.243662339925,2359.708935477305,2551.333490677366
33053063610000,10034,449.9871,387.2928,1882.4805847418909,1943.380311390714,1929.9117842027429
05123391960000,5158,794.2697,1200.54,2240.511838440111,2252.048192771084,2280.122908027803
05123386290000,4868,515.3741,838.3372,4462.7047751829905,4950.318471337579,4568.0838839413955
33053061950000,9791,245.1938,167.4955,1569.810663259379,1509.1369881285839,1488.474418832041
05123375510000,4169,545.9871,833.5786,5846.452668166019,5796.26248523252,6130.808817881556
33105032210000,10150,290.6667,180.8362,1252.093802345058,1208.689042217284,1157.9560343572568
05123387870000,4270,,,1366.907713498622,1539.472322814278,1604.249050166705
05123376430000,6000,632.4315,510.3379,4061.7529880478082,4450.004211945076,4618.392469225199
33025023660000,6631,529.0729,567.0161,1032.786310400448,1204.866251068531,1440.5466081015122
33053054690100,10630,237.7617,156.4568,1556.5653914298832,1709.49991195633,1851.7517339498481
33053055490100,8332,400.6519,388.6892,765.931264832556,929.9921559838631,942.62484505977
33053060500000,9392,384.0952,387.1432,1723.606253122992,1616.3892551087672,1427.1691823316971
33053061390000,9637,394.5257,409.0,2905.485412654254,2845.976337863081,3039.2141117267593
33053056360100,10489,340.9301,212.5727,2382.359426681367,2315.523065972182,2367.058823529411
05123383800000,6542,992.1354,782.9479,2033.562166285278,1870.483169223723,2102.677827058391
05123380410000,7129,813.3129,653.3564,2050.244944102499,1977.0941927905442,1919.454770755885
05123376770000,4597,539.8216,841.933,2032.4788618977311,1993.430478386972,2066.100798307204
05123377670000,6486,879.2632,827.7411,3822.5806451612902,3804.373876572798,4241.753276095797
33053057290000,9324,584.8895,905.1382,1925.2364509833349,1950.5753314043461,1984.3325766680011
05123384100000,5484,70.15405,104.2213,1681.945505474917,1642.895299145299,1800.238198354265
05123365280000,6677,736.6453,449.3806,1920.0743494423791,1919.967598217901,1828.055333257116
33053060300000,9404,997.7808,743.5756,1117.833901456461,1557.942960381984,1844.3867690098841
33053068450000,9387,859.6949,499.2245,1951.0519536281658,1959.677996422182,1959.677996422182
05123379660000,3732,,,11012.625020495163,10438.322368421052,10861.630625365284
05123387440000,7458,896.6331,731.2105,1728.455284552845,1615.7965194109768,1652.734985487832
33025024730000,9285,397.2736,470.7812,1110.1442549406352,1211.476696881022,1209.9865264343312
33053053650000,9365,394.2987,971.4429,1016.367265469061,981.7164179104469,941.5865384615379
05123368890000,6227,1244.171,833.7795,2147.041420118343,2147.222960403933,1976.6211019304722
05123389400000,3964,1112.902,845.934,2177.449783597824,2542.439240599837,2581.28503665373
33053055160000,9088,189.5069,,1651.284210526315,1495.774216149938,1443.33403521275
33105027280000,10307,351.9076,216.1066,609.0135110123999,634.893903671269,648.110758580905
35051237900000,4464,914.2665,1196.134,1283.919198345792,1342.668935130654,1353.742405021032
05123373460000,3994,,,11207.099596231492,11504.768510490725,11894.051585832407
33053060660000,9340,381.1125,396.5627,1500.827015851137,1479.9589277201208,1792.084016269046
05123383460000,6027,907.7543,757.9423,1865.148861646234,1637.4954094748432,1382.1555855966571
33053052530100,4583,586.6433,455.9575,1763.1929500973458,1747.418086500655,1955.398230088495
33023011720000,9392,513.9684,924.9925,1884.0688107703809,1931.470973374072,1786.5452346223622
05123382010000,7373,994.1047,749.6328,2412.582990831489,2511.292229204255,3161.5691116224248
33053054680000,9655,365.2631,216.6069,1793.067088440753,1074.859024334859,1438.9626090210409
33025024970000,9413,245.0539,216.8845,1347.671102661596,1349.334945586457,1327.530318485775
33025021660000,9908,475.6209,948.6122,889.039877452191,722.731965508717,649.91803788932
33023011390000,9947,387.8009,352.9889,1056.196126721146,1158.329739830386,1001.604980302514
33023012090000,8864,279.7773,227.1095,942.103712433706,956.705123433817,988.377161121603
33061029980100,8141,745.7,476.6028,1651.4814064925422,1583.977029158409,1558.6196812399469
05123386080000,8986,544.0463,827.732,3189.56109134045,3411.192214111922,3905.545957761872
05123381910100,7259,1030.431,,2116.6384276516433,2237.6519825377923,2279.870519748348
05123376740000,5833,564.9335,769.8455,4076.860934795152,4359.003803918754,4488.966134723758
05123389060000,9406,,,2535.808561918971,2576.6880354682157,2688.757047883531
33061030880000,8687,237.8229,161.0964,1947.2361809045221,1938.714949251677,1897.6005010373028
05123382330000,6911,865.6989,1194.6860000000001,2687.7251046432393,2692.2876362309007,2810.7518653147117
05123381310000,6366,1247.789,439.01800000000003,3235.375086028905,3298.224628557038,3331.302739046071
35051237230000,4096,607.8156,1759.37,30249.727371864774,31595.48254620123,28896.830601092897
33061035460000,9445,472.1597,579.4529,1223.469084423305,1147.828126832701,1133.489461358313
33025023150000,10060,955.1774,594.7749,560.906515580736,574.88014130709,584.9355613041549
33025025020000,9859,252.4977,197.2887,414.64909592399596,342.40116068189997,336.643233743409
33105034370200,2030,334.6505,310.8589,1527.2108843537412,1981.43648556711,2031.515057193992
05005072190100,6720,1876.914,1618.985,1214.378209421745,1129.770992366412,1124.672088142707
33023012620100,5031,294.747,322.6504,530.501193317422,538.638322321172,506.61492326689
33025026470000,9596,385.939,270.6296,673.7525458248471,651.732750546362,658.759662477134
33105031560000,10071,402.1351,753.0097,611.018264295093,871.325344463893,873.329593823209
33025024680000,9824,373.1951,291.1613,907.019747400739,1007.797393862967,984.517672156051
33053041890100,2462,395.6992,365.3712,1166.276768040309,1247.9898317261188,1244.441076493385
33061025330000,10675,219.0871,168.1506,1565.5645943727138,1523.899428992447,1474.935863501242
33053053330000,13961,919.6775,647.4540000000001,1212.427061977606,1205.823089510054,1260.797487130267
33053053770000,9818,201.1315,159.0001,1046.775171384601,1155.277520666432,1188.016846506194
33105029480100,2229,586.2172,1080.375,850.584763362116,864.708899717876,808.9706212155189
33061029670000,9921,242.6011,173.7149,1272.716120062157,1220.394736842105,1173.022954010868
33025025690000,3733,379.3315,483.7088,1145.783682369048,1083.815963545494,1077.050178276371
35051236850000,4887,742.9136,857.1637,87819.84517945109,72866.55333616659,80906.24101236697
33023011650000,10112,246.4386,122.8098,937.094017094017,831.2098442774691,740.8215467950639
33053057620000,12380,687.7108,605.6678,762.297824874511,707.329782306623,661.195873003226
33053055070000,10032,354.705,219.3942,1601.4121095050948,959.683857576241,959.683857576241
33105033370000,10264,311.2086,283.5642,1375.808205069519,1410.8810240963849,1436.99874248987
33105030720000,8440,384.5119,361.0862,1848.256423702149,1870.501226522168,1898.507895118064
33053063500000,14036,430.9595,837.0930000000001,1350.076804915514,1333.956095282578,1288.502360358647
35051238190000,6891,615.5701,1619.374,1719.221105527638,1835.464865641615,1941.587525401235
33053050690000,9084,385.2906,255.1681,1587.411526794742,861.852217830478,753.039529363195
33105034630000,6720,550.5543,353.1296,1137.811320754716,1019.5315732847799,1055.492299394738
33053049880000,9566,288.7256,368.5503,1253.356114229924,1255.0040300913479,1251.687880464858
33061032590000,9855,808.9081,288.8702,948.835288855245,949.0361959889419,989.815652173913
33053061210000,10531,318.0605,757.0422,1448.765234124438,1422.343388013947,1364.8437371426692
33025020480000,10155,395.0126,354.9463,1080.091364574123,1055.03825136612,986.109299595669
33105033260000,9738,587.9803,323.4606,1365.317035905271,1421.165790731008,1359.7313882135002
33061031310000,8708,924.1078,724.065,771.8478439088369,699.684409846412,659.312276334215
33053058910000,9348,895.3035,754.9434,2144.920423473322,2155.3860632916353,2030.506012428375
33053054250000,9964,355.3523,326.4424,1386.7588407338471,1338.242035296814,1366.647271034563
33105036290000,10173,351.3367,335.736,1789.120715350223,1944.1477846731132,1548.3256393346521
33105033490000,9833,337.116,331.7782,1266.019960824549,1243.1865828092239,1243.1865828092239
33053047710000,9816,669.0296,227.53,869.711483635534,1172.005283579625,1030.4297399584912
05123411200000,9264,1358.275,647.2003,1599.881955250308,1567.767762315841,1583.140109280803
33061033490000,15358,404.8237,368.4284,1566.85591229444,1535.962040068816,1541.668958688596
49021219480000,9705,1297.618,876.0724,674.773118215789,674.773118215789,702.246912355537
05123392300000,4956,806.4246,1146.222,2837.623762376237,3127.8028462339457,3197.1086739780653
33023010680100,4735,282.9128,255.5267,638.040345821325,610.081689579597,636.138433515482
35073251050000,9601,1576.891,881.3042,3012.823520212682,3043.366345272893,3005.589398982603
05123366480000,4728,1412.526,602.4454,1812.306330234617,2080.44901777362,2187.4251874251872
05123386010000,7356,541.7938,1015.0369999999999,986.21966269025,860.3973223925709,877.275682704811
05123401090000,3875,,,4836.07342378292,5279.848444796899,5625.008300683976
35073249330000,10028,1439.775,909.4493,1367.072147651006,1470.243452174916,1573.395374775622
35017248100000,9897,1278.8210000000001,1827.356,6421.251742218092,11208.93343067631,8139.538223993681
05005072090000,4079,1568.7120000000002,1630.705,1654.373024236037,1112.544267195165,1209.923944144188
33105031100000,9443,322.7188,196.8383,421.24413145539904,444.64305256629996,408.735368121649
05123382950000,7024,1004.22,667.2853,3143.443474646716,3051.423299947285,3087.216491040286
33053048320100,1192,577.0431,341.6458,2612.044244162228,2370.050227777128,1967.497974250472
33105028470000,9545,319.6789,377.2483,1041.345728198317,1010.399619912368,990.636920587215
05123390150000,4475,937.0135,691.8941,1553.794725764516,1650.5781019632182,1608.9131952525008
05123377930000,4265,680.2059,461.1667,2173.197781885397,2324.452998379254,2598.182091346153
05123395580000,10130,902.5759,1333.829,10008.679854662898,10636.903389439705,11194.79706029731
33053055140100,9015,369.5524,310.2481,1802.2781089246341,2051.199657240788,2147.158373326597
33053052050000,5771,458.9254,271.2994,1651.493287856924,1914.0815422113888,2083.733238540987
33053056260000,9539,380.4119,259.0244,1538.5154880187022,1138.0251885729879,1055.670103092783
33053055170000,9779,320.4658,369.2589,2047.1859357831759,1557.364892006303,1509.660257606869
33053053340000,9741,373.2158,421.6753,2004.2721812890838,2005.537885874649,2031.346351490236
33053059050000,10083,385.7364,371.0751,2327.621458475318,2497.9012310899507,2600.266607420573
33053056220000,10531,244.6135,166.3494,1381.9856500906171,1358.550051064963,1394.181949182118
